f	type
2	хъыдгад
2	иеси
2	сагьӏат
2	бииругъ
2	йишидаа
2	сиягьма
2	эдес
2	сус
2	вифлеемди
2	малмыд
2	илхьере
2	ывгыр
2	цӏамна
2	гий
2	ухӏуре
2	хӏалаа
2	ха
2	хъӏаадхӏыйне
2	хӏабаӏхъӏанеше
2	виъиди
2	гадкъыд
2	адылгара
2	джвершде
2	мыса-пайгъампарад
2	тӏагьарат
2	мукӏды
2	израилдис
2	йидкьыйне
2	архыйинне
2	сихъигаси
2	улабас
2	луьдкеси
2	луьздеси
2	наятбыр
2	риъий
2	мыйцӏыр
2	мибишды
2	пасха
2	байрамак
2	дыхьыри
2	адбишик
2	ахъылгара
2	хъабцура
2	гедылкьаардиш
2	пагьӏчаагьашды
2	филипп
2	кӏайсар
2	яхӏйе-пайгъампарахда
2	йиъидухъунды
2	гъургъара
2	гъӏыйхӏаӏс
2	накьв
2	хьыъыхь
2	гьагваси
2	дуруъуд
2	йикӏидаана
2	элдире
2	ухун
2	эскереше
2	яраб
2	ваӏа
2	гуджлид
2	лейих
2	бер
2	цӏе
2	чӏилмыхьван
2	кӏабалбыр
2	тетрарх
2	дустахди
2	хьидик
2	атабабыер
2	гьагуд
2	матӏатӏ
2	леви
2	малки
2	маттитья
2	исакь
2	ибрайим
2	кеинан
2	нухӏ
2	луьъур
2	гаӏше
2	йигаардиш
2	дахьвдарара
2	садана
2	пагьӏчаалыгъбыр
2	икрам
2	выдыбыр
2	хакь
2	лабгъура
2	хьеб
2	джацӏыр
2	йирзере
2	дахьвдар
2	кихьинбыр
2	азадваӏлид
2	хъадаъас
2	хъывыри
2	сукьури
2	салатӏ
2	джерахӏ
2	хъаъ
2	йишидиклаа
2	къадри
2	вишид
2	ильяс-пайгъампар
2	джузан
2	ледчир
2	кӏеъэлыы
2	хаагъуси
2	капернаумди
2	ибхьура
2	едере
2	сухъулгара
2	гаӏнин
2	геде
2	ахъӏагъӏуре
2	йыкьӏа
2	къирхыда
2	балугъмар
2	силгъара
2	цӏам
2	къирхыдаа
2	киере
2	агырдиш
2	хылабыр
2	симаныс
2	гъӏырч
2	йишихьна
2	кийкьара
2	баладире
2	вуруъурай
2	минийихда
2	хъавацус
2	кид-кине
2	текды
2	йихире
2	кут-кьутӏ
2	йыгыр
2	халыхда
2	эзерли
2	ене
2	фикирбыр
2	хъӏаархӏыри
2	беъэре
2	уджагълиер
2	гунаа
2	язна
2	мийманашде
2	йисдыдис
2	кӏукӏал
2	хирчиди
2	хирче
2	кьирид
2	давыд-пайгъампарара
2	джуу
2	тимбишихда
2	йикьис
2	гьаъасиме
2	душманаше
2	гьӏасак
2	цӏыкьӏвар
2	лихьир
2	джавыд
2	искариот
2	дейрагьад
2	къирхыы
2	шегьермаа
2	касибер
2	эккене
2	дидабар
2	дидабаше
2	йыгара
2	эгъепӏес
2	хъыдгабыр
2	гьаъадбишис
2	кибише
2	хъывыс
2	лаӏхъӏашус
2	гьидыына
2	гъадишне
2	гьамабутӏ
2	выш-га
2	луьвуш
2	луьвшуси
2	выъын
2	выдыди
2	шуда
2	чӏумул
2	емишмыыла
2	руъудиш
2	эгъвелъэре
2	лакьаа
2	ггаӏляа
2	хъабцудбыйды
2	гьалыхьван
2	хихьис
2	эдемиехьван
2	нацӏур
2	хъивилхьвара
2	бытӏраана
2	гьаммыхда
2	силхьере
2	гьухьудыыла
2	миннитдис
2	лувза
2	ледыркьара
2	сынийде
2	маннийде
2	гьувгуд
2	хиндадыед
2	шегьердид
2	лийкьад
2	хай
2	гьаргуйне
2	яхӏйере
2	лазимдыбыйды
2	гуьдкуьн
2	хачилый
2	ядлымыклаа
2	хъыъыйне
2	гьахъабгура
2	тӏыркьӏыдбыр
2	шаклы
2	яхӏйед
2	къумди
2	гьагудбыйды
2	сиенебишихъаъ
2	джидчӏир
2	кидикара
2	улеэрдиш
2	делид
2	гьаъадбишды
2	гьанкьуудыбыр
2	нагъвбыр
2	гъилабаа
2	кьамчӏелиймыхьван
2	гъӏывхӏа
2	йиъийди
2	балана
2	йыхӏыри
2	хьыдынийде
2	мийманаше
2	инаамишваӏликлаа
2	хъырырых
2	дыъыд
2	магдалина
2	йывды
2	иоанна
2	мутагьӏлимешис
2	виед
2	кенчи
2	мыкӏмыхьде
2	шуркумаше
2	зазалма
2	сабыйдыбыр
2	убрабыр
2	йиший
2	пагьӏчаалыгъад
2	гедкьас
2	маддыбишис
2	адгаси
2	сидхьуд
2	джидшир
2	гъваб
2	четинваӏле
2	идхьуд
2	чӏилды
2	гвалахмыра
2	гьална
2	пӏинтӏий
2	дыкӏый
2	адишди
2	гьагус
2	хъадабцуд
2	тӏурхьван
2	некьик
2	либхьур
2	килъэре
2	кеэйере
2	хьыбыл
2	лепебыр
2	гъӏыдилды
2	гьаваа
2	хъӏувгъӏуре
2	гичӏере
2	къаншара
2	шегьердаады
2	сырымыы
2	гымарыг
2	шума
2	адыыла
2	вакмыд
2	нехир
2	хьидыы
2	аӏхъӏачӏур
2	рикьире
2	эбир
2	ирхьур
2	инаамишваӏлире
2	адубгъура
2	гивхьир
2	гьӏуьзир
2	лаӏмаӏбуш
2	кӏар
2	сыкьӏа
2	руг
2	мукъӏмаа
2	хъадаъара
2	ильяс
2	эвелды
2	цӏыкьӏунды
2	шагыртара
2	мутагьӏлимешихьван
2	кӏабала
2	хьуцӏцӏура
2	маддыбише
2	духарыы
2	агъсакъалаше
2	хач
2	пыч
2	лаӏбчӏура
2	хӏалды
2	хъудбыр
2	сывхӏыси
2	сивере
2	гидхьур
2	ухӏури
2	джазба
2	гьака
2	хъадацур
2	хакьаъ
2	дагул
2	гичӏинире
2	гьӏаджет
2	янана
2	йихъилгара
2	йиъидаа
2	руъус
2	сидиргара
2	йиъине
2	йиганахъун
2	гьухьусиме
2	кивхьисды
2	аӏкваӏлбыр
2	йийцӏыр
2	мылвыцӏ
2	йихьяъ
2	ассаламу
2	гьӏалейкум
2	сыкьӏаӏ
2	рагъ
2	гьацӏ
2	гьӏаламатбыр
2	джегьеллемди
2	хъабцуд
2	джаъадаана
2	джаъание
2	аферин
2	шадамерд
2	пайгъампарашис
2	дахьвтарак
2	иерихонди
2	етир
2	гетыр
2	гаагъӏуре
2	лийкьыр
2	аӏйлуьг
2	шагырташис
2	гьаъасды
2	бырджере
2	лузас
2	джившир
2	ригихда
2	вагъӏыйне
2	гьӏазаазул
2	лышанбыр
2	йиггад
2	викисды
2	гьӏазаазулад
2	йилгара
2	йилганахъун
2	гуьре
2	ярах
2	миче
2	джухъаъ
2	ута
2	хъибкьыйне
2	куьйнед
2	ухӏуд
2	маабыйды
2	аала
2	лывхад
2	къафлыдид
2	гъараа
2	сагъ
2	ваклаа
2	гъарасур
2	арасур
2	йицӏыбхьусды
2	гъамаадиш
2	йикӏыыла
2	гимима
2	магьӏалимере
2	пайгъампарашды
2	сылбыр
2	лилхьере
2	йыдхӏыси
2	хъидхьуси
2	къанахъаъды
2	хиибхьур
2	гьидыыла
2	беден
2	ачыхана
2	гьаъадбыйды
2	убур
2	девлетлиед
2	мыхӏыдбыр
2	гъӏанды
2	гьамма
2	сукьуси
2	гьалыс
2	лаъаси
2	гьадиде
2	кӏыъды
2	ладжваалтӏвад
2	ликӏур
2	хъиркьыд
2	лыъыр
2	цухьрудыы
2	иессиес
2	къулара
2	къулад
2	джаваъад
2	гьалгаси
2	иессиед
2	худкаси
2	гъади
2	джуравалды
2	тимбишихьван
2	хӏуувгъӏуд
2	десмалчиер
2	дустах
2	тӏуьнтӏуьй
2	багъди
2	хукаала
2	тӏымлымыд
2	кеэпӏе
2	выгыргад
2	цӏымыйды
2	минийыы
2	кеэпӏир
2	иблиседе
2	гьидыхьван
2	гъаъара
2	кьыцӏды
2	аммане
2	хъадгаси
2	етере
2	гьилаадыбыр
2	гьадгуйне
2	дыкьыркьа
2	гьахъагусдиш
2	адишме
2	йиширки
2	туйек
2	минкир
2	мийманашис
2	йаӏкваӏд
2	гъыъыр
2	мийманар
2	сахьусдыние
2	хьибырхьусдыние
2	кучимаа
2	мада
2	сукьусдиш
2	шувна
2	хынимешихъаъ
2	гьалыс-га
2	бин
2	пагьӏчаагьахьван
2	джудаа
2	эскер
2	кьел
2	сувургара
2	ыхъвылгамаа
2	ыхъывгыйне
2	ыхъывгыри
2	гьӏабеси
2	гьухьусдишме
2	вака
2	аӏгъӏачӏур
2	гаӏшинире
2	дидыхда
2	хъӏугъӏуси
2	лыхӏа
2	гардана
2	йикьидаа
2	хуйе
2	гьеч
2	мысга
2	йикьири
2	нукарадаа
2	сакална
2	хъыдгас
2	хабарбыр
2	хъывысдиш
2	хьеликана
2	кардаа
2	мыхьчаӏбыр
2	сынийдаа
2	тимбыйды
2	аллагьас
2	сиенемыд
2	лаъад
2	байрам
2	кирхьаган
2	миз
2	вылцӏарай
2	дженнетди
2	гакъыд
2	сигаъ
2	агыр
2	четин
2	зулумбыр
2	идхьуси
2	лухъузунийыы
2	дикисдиш
2	джацӏад
2	шура
2	йыгьа
2	йыва
2	шагырташе
2	илагьиеде
2	сагъулбыр
2	йицӏыр
2	аӏбчӏуд
2	хъишид
2	гьухьусдиш
2	раъара
2	лотды
2	лаӏбшура
2	кьади
2	мыс-гад
2	гьӏуьрмет
2	хъадабцудбише
2	девире
