f	type
9	ягьуда
9	иблис
9	аш
9	айлана
9	гертисин
9	сёйлеймен
9	гьатта
9	кёмек
9	сююп
9	юртгъа
9	пайхаммарланы
9	беригиз
9	сокъур
9	оьзюгюз
9	башчысы
9	къалажакъ
9	аз
9	сатып
9	къоюгъуз
8	чагъыр
8	болгъунча
8	англата
8	давутну
8	ойлаша
8	атасы
8	къой
8	гюнлерде
8	насиплидир
8	ювукъ
8	гьакъындагъы
8	сёйлей
8	салып
8	бирден
8	сюеген
8	инсанланы
8	оьзлеге
8	гиши
8	гёз
8	оьр
8	шонда
8	йыл
8	талап
8	бусанг
8	чыгъарып
8	берелер
8	яшавгъа
8	олардан
8	ичинден
8	гюнагьлы
8	аллагьдан
8	тюш
8	бер
8	болугъуз
8	юзюм
8	сув
8	оьле
8	эдигиз
8	къарагъыз
8	артындан
8	жинлени
8	уьчюнчю
8	этсе
8	агъа
7	барын
7	заманында
7	къатыны
7	муъмин
7	къуллукъчуланы
7	ийисли
7	токътай
7	гёргенде
7	ат
7	аллагьы
7	илияс
7	турагъан
7	узакъ
7	къайта
7	айтылагъан
7	къызны
7	аты
7	бережек
7	ругьу
7	эшитгенде
7	гелелер
7	тилей
7	ёлгъа
7	кёкден
7	оьтюп
7	булангъы
7	етти
7	пасха
7	герекни
7	къуллукъчулар
7	оьзюгюзню
7	пайхаммарны
7	инсанлар
7	чомуп
7	бирин
7	дюньяны
7	гётерип
7	синагогну
7	берип
7	къувалай
7	жин
7	герекмен
7	англатып
7	гелмеге
7	уланыны
7	дюньяда
7	ичип
7	къаст
7	ура
7	оьзюнгню
7	къайда
7	ягьудилени
7	кимни
7	фарисей
7	зайтун
7	ишни
7	барагъан
7	этер
7	яшав
7	гьайын
7	бермеге
7	туругъуз
7	къул
7	гюнагь
7	хачгъа
6	ягьудеяны
6	гьакими
6	экевю
6	гирмеге
6	онг
6	къоркъма
6	оьзге
6	исрайылны
6	гелгенмен
6	тамашалыкъ
6	галилеяны
6	рагьмулу
6	аллагьу
6	тааланы
6	якъубну
6	ёкъдур
6	балам
6	айтажакълар
6	оьзюнден
6	къолу
6	рагьму
6	атасына
6	сюелер
6	къалалар
6	адамлагъа
6	халкъына
6	берли
6	шолайлыкъда
6	барысына
6	шагьардан
6	давут
6	къойчулар
6	алдына
6	шагьарда
6	парахатлыкъ
6	табалар
6	айталар
6	сегиз
6	болгъанда
6	мусаны
6	ерусалимни
6	сёйлемеге
6	ягьуди
6	билмей
6	ёл
6	атамны
6	оьзюгюзге
6	емиш
6	барлар
6	рази
6	менден
6	ибрагьим
6	беремен
6	кимге
6	пакъырлагъа
6	йиберген
6	олтура
6	къатты
6	авруйгъан
6	биревге
6	жыйылып
6	ерусалимден
6	кимдир
6	къайсы
6	юрюп
6	элчилер
6	кёклерде
6	пайхаммарлар
6	чакъы
6	кеп
6	бусагъыз
6	болмас
6	гелгенде
6	шагьарны
6	герекли
6	юрюй
6	аякъларына
6	айт
6	алынажакъ
6	неде
6	къычырып
6	гюнлер
6	есине
6	барыгъыз
6	тёбен
6	тюшеген
6	инанып
6	аламат
6	гьалыгъызгъа
6	сакъ
6	гишини
6	есим
6	тез
6	ибрагьимни
6	оьзюнг
5	гёрюне
5	ерни
5	улан
5	къаравуллап
5	чыкъмай
5	нечакъы
5	айлы
5	даим
5	эрге
5	сенден
5	ерлешген
5	яныма
5	герти
5	тергев
5	сёз
5	сорамагъа
5	тамаша
5	тюше
5	ёлун
5	буйрукъ
5	уланын
5	къоркъалар
5	кёкге
5	эшитген
5	къурбан
5	ерусалимде
5	симонгъа
5	ибадатхананы
5	ят
5	наслу
5	ораза
5	битгенде
5	тынглап
5	румну
5	тюз
5	терек
5	ясакъ
5	этмегиз
5	асгерлер
5	гюч
5	затын
5	тюгюлмю
5	экен
5	туснакъгъа
5	левий
5	якъуб
5	узагъында
5	ач
5	таш
5	берилген
5	мундан
5	къайтгъанда
5	жинли
5	буюра
5	къолларын
5	ари
5	олтургъан
5	балыкъны
5	къолун
5	муса
5	тынгламакъ
5	гетип
5	аврувланы
5	кёплюгюнден
5	шюкюр
5	гел
5	артыма
5	гюнагьлылар
5	туралар
5	къоймай
5	оьлтюрме
5	болгъанлар
5	барысын
5	гьалиги
5	яс
5	уьст
5	алмакъ
5	асгерни
5	лайыкълы
5	ювукълаша
5	къалмай
5	къатынгъа
5	ювукълашып
5	айтмагъа
5	айтыгъыз
5	чакъыргъан
5	гюмюш
5	энни
5	аякъ
5	масалны
5	къоркъуп
5	таби
5	уьйде
5	адамдан
5	заманны
5	берсин
5	бармагъа
5	ишлени
5	оьлюмден
5	тирилген
5	экмекни
5	якъчыларыны
5	от
5	бурулуп
5	ёлда
5	ихтияр
5	сююнюп
5	гёреген
5	даимлик
5	ювугъум
5	геч
5	айтайыкъ
5	берер
5	садагъа
5	опуракъларын
5	лап
5	эсе
5	арагъызда
4	гетген
4	агьвалатланы
4	гёргенлер
4	этегенлер
4	шоланы
4	гьиродну
4	къайры
4	йыллар
4	къоркъа
4	кёплер
4	ругьуну
4	закарияны
4	токътагъан
4	къалып
4	къутгъарды
4	ягъындан
4	болду
4	болмажакъ
4	болгъанлы
4	тав
4	ругьундан
4	болагъан
4	яйыла
4	алажакъсан
4	ярыкъ
4	тувгъан
4	къоя
4	гече
4	авлакъда
4	къоркъмагъыз
4	малайиклер
4	гелигиз
4	юсупну
4	айтгъанны
4	сакълай
4	алгъыш
4	къайталар
4	ибадатханагъа
4	исрайылда
4	сёйлейген
4	баралар
4	уьйлерине
4	гюнден
4	болма
4	жыйып
4	салмагъа
4	сес
4	бийик
4	тюпге
4	гелгинче
4	синагогларда
4	билдирмеге
4	эшитеген
4	гёрелер
4	авзундан
4	гьайранлыкъ
4	бирини
4	йиберилген
4	гён
4	яшайгъан
4	сюесен
4	гелтирелер
4	эртен
4	ахтарып
4	кёлню
4	терен
4	балыкъ
4	этгенни
4	югьан
4	эдинг
4	шагьатлыкъ
4	болмакъ
4	гелтирип
4	къарайлар
4	кюй
4	тапмай
4	уьюнге
4	шондан
4	къонакълыкъ
4	ясакъчылар
4	фарисейлени
4	ашамагъа
4	жанын
4	хыянатлыкъ
4	насиплилерсиз
4	сюйген
4	ала
4	борчгъа
4	гёзюнгдеги
4	айтасыз
4	тынглайгъан
4	салагъан
4	къулун
4	этсин
4	авара
4	тюгюлмен
4	деймен
4	ювукълашгъан
4	сюегин
4	токътайлар
4	тур
4	белгили
4	макътавлар
4	оьлюлер
4	баргъан
4	опуракълар
4	болалар
4	уллудур
4	наслуну
4	тююнюп
4	элли
4	май
4	иманынг
4	урлукъ
4	оьсюп
4	тюшюм
4	каламны
4	чыракъ
4	изну
4	болгъанын
4	гирме
4	къайтгъан
4	ахшам
4	уланына
4	малайиклерини
4	къачан
4	сала
4	барындан
4	алда
4	алдын
4	оьлюлени
4	гьакъ
4	къыяматгюн
4	гьалы
4	аламатлар
4	марта
4	пайын
4	къаныгъып
4	тёрге
4	олтурмагъа
4	гелегенин
4	англап
4	дуванчы
4	вакъти
4	тилеймен
4	этгенмен
4	пуч
4	бермей
4	гьалал
4	наслусу
4	закай
4	алгъа
4	къодукъну
4	авлетсиз
4	жаза
4	ягъында
4	къабургъа
3	арабызда
3	болмагъан
3	чёп
3	закариягъа
3	ибадатханадан
3	янында
3	анасындан
3	ёлуна
3	ругь
3	къудрат
3	алды
3	адамман
3	заманы
3	сёзлериме
3	къырда
3	кююнде
3	ибадат
3	яшгъа
3	назарет
3	къудраты
3	къуршап
3	алажакъ
3	болмайгъан
3	мариямны
3	тербенип
3	тавуш
3	къатынланы
3	сююне
3	къулу
3	этди
3	юреклериндеги
3	кёмекге
3	ибрагьимге
3	къоймагъа
3	къойма
3	гесек
3	гертилей
3	бырынгъы
3	сёзюн
3	атабыз
3	гюнагьлары
3	толуп
3	гёрсетежек
3	гьисапгъа
3	вакътиде
3	ондагъы
3	болмагъаны
3	бираз
3	ятгъан
3	табажакъсыз
3	юзюнде
3	болгъанны
3	салынгъан
3	эшитгенлер
3	айтгъанда
3	элтелер
3	къанунунда
3	яшай
3	гиргенде
3	дюньядан
3	халкъланы
3	айтагъан
3	сёзлеге
3	яхшылыгъын
3	тилеп
3	яшыртгъын
3	къылыч
3	къызы
3	гюню
3	назаретге
3	якъдан
3	недир
3	излей
3	излеп
3	уьюнде
3	англамайлар
3	пачасы
3	иниси
3	ягьиягъа
3	айланып
3	гьазирлегиз
3	тапшурсун
3	гертиден
3	алмагъыз
3	гьаким
3	кёк
3	маттат
3	толгъан
3	ахырда
3	ашгъа
3	инсан
3	байлыгъын
3	сужда
3	булар
3	раббинг
3	ташгъа
3	якълагъа
3	язывланы
3	гёзлери
3	тикленип
3	сёйлеме
3	тизив
3	айтма
3	ачлыкъ
3	аврувлу
3	тавну
3	затлагъа
3	назаретли
3	жинге
3	симонну
3	авруп
3	тилейлер
3	аврувну
3	бувара
3	ягъасында
3	жыйылгъан
3	битген
3	оьтесиз
3	ягъагъа
3	гетелер
3	ятып
3	узатып
3	сюемен
3	тие
3	тайып
3	буюргъан
3	къолай
3	гечилди
3	йибер
3	ишлер
3	гюнагьлыланы
3	опуракъдан
3	эсги
3	салмас
3	чагъырны
3	авлакъдан
3	гирген
3	къуругъан
3	этмесми
3	ярай
3	тавгъа
3	чыгъагъан
3	гёрме
3	болажакъсыз
3	яхшылыкъ
3	алмагъа
3	сюегенлени
3	къаравуллайсыз
3	умут
3	атагъыз
3	башгъаланы
3	оьлчев
3	башын
3	чёпню
3	аркъалыкъны
3	инжир
3	тенглешдирме
3	къазып
3	гелгенни
3	тилемеге
3	къуруп
3	башчысыны
3	оьзюмню
3	биргине
3	оьлю
3	гелди
3	билдире
3	якъчыларындан
3	сенмисен
3	башгъасын
3	сокъурланы
3	ел
3	гёрмегеми
3	алдынгда
3	мюкюрлюк
3	дейсиз
3	чакъыра
3	тиеген
3	чу
3	биревюсю
3	борчлу
3	заты
3	аякъларымны
3	айтайым
3	топуракъгъа
3	буланы
3	маънасы
3	билмеге
3	туражакълар
3	таза
3	ягъып
3	къалагъан
3	кимники
3	ювугъуна
3	инилеринг
3	къайыкъгъа
3	минип
3	турабыз
3	берме
3	адамлардан
3	чабып
3	къаны
3	тута
3	дорба
3	экмек
3	башгъалары
3	сындырып
3	чекмеге
3	тирилмеге
3	къазанып
3	пасат
3	петерни
3	оьзлерден
3	экев
3	гетме
3	къара
3	уланымны
3	бузукъ
3	гелтир
3	атымны
3	токъташа
3	жут
3	арасына
3	гийип
3	таптап
3	сююнюгюз
3	сагьатда
3	токъалап
3	ёлдан
3	петерге
3	яманлыкъ
3	биригизни
3	йыракъ
3	болмайман
3	эшикни
3	зензебилни
3	бусам
3	турсун
3	уьюн
3	гьакъыллы
3	къаркъаранг
3	болса
3	ашны
3	юрютмеге
3	сюесиз
3	алимлерден
3	оьлтюрген
3	пайхаммарлагъа
3	къан
3	терс
3	къалмажакъ
3	кимден
3	оьлтюрмеге
3	бирисин
3	этежекмен
3	дуван
3	этейим
3	тангала
3	отну
3	имандан
3	биле
3	гьазир
3	къуллукъчулагъа
3	дюньягъа
3	этмесегиз
3	оьлген
3	яшайгъанланы
3	биригиз
3	чечип
3	болмажакълар
3	танымайман
3	айтажакъ
3	болажакълар
3	ерусалим
3	яхшылыгъы
3	якъгъа
3	олтур
3	этежеклер
3	багъышлап
3	биринчиси
3	алгъанман
3	къарамагъа
3	экинчиси
3	уьчюнчюсю
3	къулуна
3	халкъдан
3	тураман
3	сюймей
3	якъчым
3	пачагъа
3	минг
3	акъчасы
3	акъчасын
3	тарчыкъ
3	тюшмеге
3	семиз
3	тана
3	чегип
3	затда
3	ярамай
3	гьакимликни
3	лазар
3	бирдагъы
3	гёзлерин
3	гьалына
3	терекге
3	гюнлеринде
3	эсге
3	ясакъчы
3	арекде
3	яшлар
3	пашман
3	чыгъажакъ
3	бережекмен
3	алтын
3	алтынынг
3	алыгъыз
3	къобажакъ
3	бавну
3	гьакъымда
3	халкълар
3	сынавлардан
3	хораз
3	алсынлар
3	къутгъар
3	сагьат
3	айыбын
3	галилеядан
3	къабурну
2	башындан
2	каламына
2	гьюрметли
2	тындырыкълы
2	ягъадан
2	гезик
2	адатына
2	битгинче
2	тышда
2	малайиги
2	къатынынг
2	къояжакъсан
2	шатлыкъ
2	авлетлери
2	малайикге
2	къарт
2	етишгенде
2	ишаралар
2	тутулгъан
2	гюнлери
2	битгенден
2	замандан
2	ай
2	уьюнден
2	биябур
2	айда
2	шагьарына
2	салам
2	къыз
2	нени
2	англатмагъа
2	айтылажакъ
2	халкъыны
2	туражакъ
2	ахыры
2	токътады
2	алты
2	раббимни
2	къарнында
2	тола
2	сеси
2	сююнмекден
2	салгъан
2	юрегим
2	берди
2	къудратны
2	рагьмусу
2	къудратын
2	къуллукъчусу
2	аталарыбызгъа
2	тапма
2	чагъы
2	къоркъув
2	бугъар
2	таъсиринден
2	пайхаммарлардан
2	наслусундан
2	къутгъарывчуну
2	душманларыбыздан
2	барысындан
2	ёллар
2	кёклерден
2	къарангылыкъда
2	оьлюм
2	парахатлыкъны
2	торая
2	ругьун
2	гюнге
2	дангылларда
2	рум
2	алынмакъ
2	ягьудеяда
2	етише
2	отлукъгъа
2	ерлерден
2	багъагъан
2	нюрю
2	кёклердеги
2	барайыкъ
2	сёйлейлер
2	къанунуна
2	адатны
2	къутгъарылмакълыгъын
2	месигьни
2	алданокъ
2	къанунда
2	гетмеге
2	халкъынгны
2	гьюрметин
2	болмакълыгъыны
2	себеби
2	атындан
2	яшагъан
2	дёрт
2	къануну
2	галилеягъа
2	шагьары
2	гьакъылы
2	арта
2	ойлашалар
2	гюнлюк
2	юрюген
2	суаллар
2	этгенлер
2	этгенинг
2	атанг
2	гёресен
2	негер
2	эсде
2	гьакъыл
2	филип
2	дангылда
2	эшитиле
2	ёрдан
2	чомдуртуп
2	гечежек
2	ешая
2	толсун
2	гёрсетеген
2	яшагъыз
2	ташлардан
2	тереклеге
2	отгъа
2	ашы
2	этейик
2	алагъан
2	ойлашып
2	ругьуна
2	агъасыны
2	аян
2	сенде
2	чалына
2	башлагъан
2	малик
2	маттатия
2	кайнан
2	нугь
2	дангылгъа
2	гюнню
2	иблисни
2	гёрсете
2	миндирип
2	сакъласын
2	сынама
2	онгайлы
2	макътай
2	синагоггъа
2	ортагъа
2	китапны
2	ачып
2	азат
2	инсанлагъа
2	барысыны
2	эмчи
2	оьзюнге
2	боласыз
2	абурлу
2	янгур
2	уьлкеге
2	ювугъундагъы
2	шагьардагъы
2	тазалангъан
2	ташламакъ
2	капернагьум
2	тай
2	ортасында
2	йыгъып
2	зарал
2	тая
2	демекдир
2	къайнанасы
2	къарасын
2	тайдыра
2	аякъгъа
2	тюрлю
2	уланысан
2	галилея
2	айланадагъы
2	ябурулуп
2	къайыкъны
2	къайыкълардан
2	мине
2	тутмакъ
2	ташла
2	гечени
2	туталар
2	толтуралар
2	ёлдашлары
2	орнуна
2	бол
2	вёре
2	аврувларындан
2	ерлеге
2	гийирмеге
2	гюнагьларынгдан
2	капир
2	гечмеге
2	ойлашмагъа
2	ойлашасыз
2	рагьатдыр
2	демекми
2	ёгъесе
2	гёрдюк
2	тарыкълы
2	муъминлени
2	чакъда
2	гиевню
2	сакълама
2	ямав
2	опуракъ
2	тулукълагъа
2	ярахсыз
2	будай
2	гьарам
2	этесиз
2	къуллукъчулардан
2	экмеклени
2	уьстюндеги
2	хыялларын
2	чыкъ
2	фарисейлеге
2	къутгъарма
2	герекми
2	сёйлешелер
2	якъчыларын
2	экисин
2	булардыр
2	учундур
2	оьрге
2	бабалары
2	ялгъан
2	душманларыгъызны
2	сююгюз
2	пуршав
2	къайтарар
2	яхшыдыр
2	кем
2	сизден
2	муталим
2	къардашынгны
2	гёзюндеги
2	гёрмейсен
2	бермес
2	уьлкюлерден
2	юрегини
2	хазнасындан
2	чыгъарыр
2	юрекде
2	чыгъар
2	гёрсетермен
2	кюрчюсюн
2	ташны
2	тенглешдирмеге
2	ташып
2	урунгъан
2	ишленген
2	тербетмеге
2	къоркъунч
2	гелтире
2	тынглагъан
2	айтсын
2	янынга
2	къулум
2	гет
2	башгъасына
2	къулну
2	раббини
2	языгъы
2	барагъанлар
2	анасына
2	тапшура
2	къуршай
2	экевюн
2	гёзлейикми
2	аврувлардан
2	жинлерден
2	эшите
2	билдириле
2	шеклик
2	гийген
2	пачаланы
2	дюр
2	йиберемен
2	гиччиси
2	ошайлар
2	яшлагъа
2	ясакъчыланы
2	фарисейлерден
2	фарисейни
2	йылай
2	гёзьяшларын
2	чачлары
2	сибирип
2	оьбе
2	айтагъаным
2	сюежек
2	бермединг
2	оьбюп
2	юртлагъа
2	билдирип
2	къуваланып
2	маждаллы
2	тутгъан
2	ёгьанна
2	харжы
2	шагьарлардан
2	къушлар
2	ташкъатыш
2	берекетли
2	къулакълары
2	эшитсинлер
2	этегенни
2	башгъалагъа
2	ёлну
2	эшитегенлер
2	салалар
2	чачылгъанлары
2	яшавну
2	байлыкъ
2	чегив
2	сакълайгъанлар
2	савут
2	гирегенлер
2	гёрсюн
2	гёрюнеген
2	салыр
2	ачыкъ
2	сыр
2	берилежек
2	юхлап
2	гётерилип
2	къоркъунчлу
2	гьалгъа
2	тюшелер
2	иманыгъыз
2	къайдадыр
2	къаршысында
2	ялбараман
2	тургъан
2	къувалап
2	атынг
2	гетмекни
2	донгуз
2	сирив
2	донгузланы
2	ичлерине
2	юртларда
2	яя
2	аякъларыны
2	гелгенлеге
2	къаршылай
2	гелсин
2	айланасын
2	тийди
2	айланангда
2	якълардан
2	билинмей
2	къызым
2	негьакъ
2	тирилежек
2	йыламагъыз
2	айтагъанны
2	кюлеме
2	болмасын
2	гирсегиз
2	къалыгъыз
2	этмеген
2	чангны
2	силкип
2	биревюлери
2	байтсайда
2	чет
2	турмагъа
2	гюп
2	этегенде
2	алимлени
2	оьлтюрюлмеге
2	хачын
2	къутгъарар
2	атасыны
2	югьанны
2	нюр
2	булут
2	артындагъы
2	гелегенде
2	уланым
2	хапарсыздан
2	якъчыларынга
2	имансыз
2	туражакъман
2	шолар
2	эришивлюк
2	янаша
2	бизинки
2	токътатмагъа
2	тюгюллер
2	ювукълашгъанда
2	ялын
2	артынг
2	кёкде
2	ерим
2	тюбюнде
2	етмиш
2	ишчилер
2	жыймагъа
2	тилегиз
2	ашагъыз
2	ичигиз
2	уьйден
2	дегиз
2	сурда
2	сайданда
2	эсинге
2	жагьаннемге
2	шат
2	атынгны
2	яшмын
2	кёкню
2	шюкюрлюк
2	этемен
2	тап
2	танымас
2	уланындан
2	гишиден
2	пачалар
2	сюйгенлер
2	гёрмегенлер
2	къанундан
2	сорав
2	жанынг
2	сюй
2	бердинг
2	еригьонгъа
2	къачакъланы
2	самариялы
2	тёгюп
2	яраларын
2	къонакъ
2	этерсен
2	къайтывда
2	тынглай
2	гечортада
2	тёшекде
2	еринден
2	бермесе
2	тилеген
2	алар
2	тилегенде
2	савгъатлар
2	сынап
2	бёлюнген
2	пачалыкъ
2	якъчыларыгъыз
2	белгисидир
2	гелсе
2	ахтара
2	бараман
2	юнус
2	уллусу
2	мундадыр
2	яллайгъан
2	гёзлеринг
2	ярыкъдан
2	къарангылыкъ
2	къалмасын
2	затыгъыз
2	базар
2	майданларда
2	гьюрметлегенни
2	уьстюнден
2	кютмеге
2	зияратлар
2	ишлейсиз
2	бабаларыгъыз
2	йибережекмен
2	оьлтюрежеклер
2	тёгюлген
2	наслудан
2	ерини
2	этилежек
2	демек
2	къурдашларым
2	оьлтюрюп
2	къоркъугъуз
2	увакъ
2	акъчагъа
2	артыкъсыз
2	сёйлегенден
2	гьакимлени
2	малыны
2	байлыгъымны
2	ашажагъыгъызны
2	ашдан
2	къайсыгъыз
2	яшамагъа
2	есини
2	уяв
2	къуллар
2	насиплилердир
2	уручуну
2	айтамысан
2	къулларына
2	табулгъан
2	айланса
2	йылав
2	тююлежек
2	этгени
2	гьалиден
2	гюнбатышдан
2	къыбладан
2	экиюзлюлер
2	билесиз
2	болмайсыз
2	дуванчыны
2	ахырынчы
2	туснакъдан
2	гюнагьы
2	ойлашамысыз
2	дагъытылып
2	къалажакъсыз
2	гесип
2	бийим
2	къарайыкъ
2	биринде
2	йылны
2	язылып
2	болажакъсан
2	байлап
2	этивюн
2	гиччинев
2	ёлунда
2	къапуну
2	къайдансыз
2	соражакъ
2	турдукъ
2	исгьакъны
2	этежексиз
2	айланасында
2	биринчилер
2	тутагъан
2	эдим
2	тийдирип
2	чакъырылып
2	къонакълар
2	олтурма
2	балики
2	ювугъунга
2	артдагъы
2	болурсан
2	баргъанда
2	оьрленежек
2	гьагъын
2	пакъырланы
2	сакъатланы
2	акъсакъланы
2	уьюм
2	къатынындан
2	къурмагъа
2	бармы
2	ишин
2	этмекни
2	болмассыз
2	туз
2	тузлу
2	затгъа
2	ярамайгъан
2	ташлап
2	ашай
2	токъсан
2	болгъаны
2	тапгъанда
2	инаныгъыз
2	пайлай
2	элге
2	ёгъун
2	уьлкеде
2	береген
2	къарнын
2	уланынгман
2	тийишли
2	гийимлер
2	йыбанмагъа
2	ининг
2	оьлюп
2	тирилгени
2	малын
2	юрютювден
2	борчлусан
2	шагьатнаманг
2	яз
2	адамлары
2	йимиклер
2	пайдаланып
2	къурдашлар
2	кёпде
2	тюгюлдюр
2	берир
2	намартлыкъ
2	зина
2	пакъыр
2	байны
2	йыракъда
2	лазарны
2	чеге
2	чыкъма
2	оьлюлерден
2	этерлер
2	гюнагьгъа
2	тартагъан
2	къутулмагъа
2	вёрегиз
2	айып
2	гюнде
2	тут
2	къулугъуз
2	айтарсыз
2	кютме
2	арасындагъы
2	оьте
2	уруп
2	тухумдан
2	тургъанлар
2	лутну
2	алабыз
2	къайтмасынлар
2	къатынын
2	тилевюн
2	болгъанына
2	яшланы
2	гишиге
2	язгъан
2	билмейлер
2	закайны
2	терекни
2	къутгъармакъ
2	айтмакъны
2	къайтгъандан
2	къазандым
2	турдум
2	рагьмусуз
2	алтыны
2	гелтиригиз
2	байтаниягъа
2	чечесиз
2	ташынгны
2	ихтиярны
2	десек
2	ижарагъа
2	бишген
2	юзюмчюлени
2	юзюмчюлер
2	йиберелер
2	сёгюшюп
2	къойгъан
2	ташы
2	пара
2	уьйретесен
2	пачасына
2	забур
2	ярлы
2	этдилер
2	багьалы
2	макътап
2	юрюгенигиз
2	тавлагъа
2	маясыз
2	ашын
2	гьазирлейлер
2	чекме
2	толу
2	этилген
2	савлай
2	къуват
2	къычыргъынча
2	этежексен
2	затдан
2	жинаятчылардан
2	таман
2	оьтмек
2	олтургъанда
2	къарай
2	сёзлери
2	эсине
2	хорлайлар
2	оьзюбюз
2	гьакимни
2	чыгъара
2	пилатны
2	тапмадым
2	такъсырлап
2	оьлтюргени
2	хозгъагъаны
2	ил
2	илинген
2	кетен
2	ишге
2	элчилеге
2	айтгъанлар
2	бизинкилерден
1	хыйлылар
1	хабарлар
1	тизме
1	башлагъанлар
1	англатды
1	теофил
1	ахтаргъандан
1	язмагъа
1	токъташдым
1	уьйретилген
1	илмуну
1	гьакълыгъын
1	билсин
1	абияны
1	бёлюгюнден
1	гьарунну
1	тухумундан
1	буйрукъларындан
1	насигьатларындан
1	тайышмай
1	авлети
1	элизабетден
1	экевюне
1	бёлюгюне
1	салгъанда
1	яндырмакъ
1	ибадатханасына
1	яндырылып
1	яндырылагъан
1	малайикни
1	адай
1	дуанг
1	этилди
1	табажакъ
1	гелтирежек
1	тувмакълыгъына
1	сююнежеклер
1	ички
1	ичмежек
1	тувгъандан
1	халкъындан
1	кёплерин
1	салдыражакъ
1	аталарын
1	ярашдыражакъ
1	енгилмейгенлени
1	муъминликни
1	къайтаражакъ
1	геливюне
1	гьазирлемек
1	пайхаммарныки
1	неден
1	билермен
1	къатыныма
1	жабрайылман
1	сёйлемек
1	сююнчню
1	билдирмек
1	йиберилип
