f	type
7	микъи
7	ціиня
7	адати
7	пасхаллълъи
7	иччирадо
7	деннило
7	вулълъидду
7	воцци
7	гьикьу
7	ягьияди
7	ханшди
7	вушодду
7	халгъгъилчіу
7	исахо
7	тіулу
7	ціинно
7	вали
7	рейло
7	бегъеля
7	паччагьилъиролълъи
7	гьегешло
7	гьитіинну
7	муридол
7	данлълъи
7	бигъгъолълъо
7	вучіоб
7	гьонолло
7	ешил
7	сешди
7	бигъидду
7	инкар
7	бикіолдду
7	дуняллълъи
7	садагъгъуй
7	пилатишди
7	биссилло
7	гьоціогу
7	волълъелто
6	рергьанолълъи
6	вугьол
6	булълъи
6	закаря
6	гъгъабул
6	аварегишуб
6	ціиння
6	рергьан
6	гьебло
6	давди
6	решкіиня
6	гьеллалъидду
6	дихо
6	биччиду
6	бехъоб
6	гьонобул
6	рошол
6	илълъил
6	аварегадулло
6	бикіуду
6	алахилла
6	бигъгъоб
6	энлълъигу
6	месигьи
6	марянло
6	рокіолла
6	аварегишди
6	гьагъгъочіигу
6	дувгу
6	дур
6	бикіоболло
6	гьелла
6	иерусалим
6	исар
6	вусондду
6	воккудду
6	жаваблъоди
6	ваъзал
6	ягьияло
6	ціинниб
6	реша
6	вугъгъидя
6	мустагьикъи
6	су
6	ягьуда
6	гъан
6	севгу
6	гьонобгаси
6	рукъудосол
6	гьорвади
6	гьогъгъулодду
6	лълъеру
6	гьегер
6	гьомологъадул
6	данно
6	бигьугу
6	гьагъгъо
6	ноколлълъу
6	исаво
6	вотаб
6	ишу
6	бичон
6	вулинно
6	фарисейшди
6	лъидося
6	фарисеёл
6	вуччиду
6	сабаблъидду
6	мунагьиллълъи
6	гьарчіондду
6	гьитіинно
6	эншчіугу
6	волълъиду
6	вугьолгу
6	гьекіашуб
6	шайтіамади
6	чукіобил
6	суал
6	лъогъодду
6	бигьол
6	бужур
6	дичіукку
6	гьин
6	гьервади
6	вулинну
6	орси
6	мочіилло
6	гьелдужа
6	хъанчилла
5	эннубо
5	гьеллалъиду
5	мочіил
5	вулълъиду
5	сирдосуб
5	ригъгъидя
5	гьешди
5	волълъелтаб
5	ссуб
5	биччидя
5	аламати
5	бикіор
5	гьелчіу
5	иншдугу
5	гьегелди
5	гьагъгъидоле
5	марян
5	решкіон
5	гьелхъи
5	экьигъи
5	белълъелто
5	ибгъиб
5	вулон
5	зубодахъи
5	каби
5	ила
5	биччидду
5	буртіол
5	56
5	бейкьигу
5	ціціер
5	биссивул
5	тамашалъир
5	шаноди
5	энщувулгу
5	микъило
5	гьекіащуб
5	гьегелдди
5	вокіуду
5	мисало
5	севул
5	биссихо
5	рокъир
5	лълъерхо
5	гьенеб
5	гьелди
5	идури
5	реццило
5	вугъгъолълъо
5	жир‑жир
5	бетадду
5	ищий
5	имало
5	дивгу
5	авчолдду
5	гьелуй
5	раціціимадо
5	коду
5	илбисуди
5	исабо
5	идосуб
5	гьегещуб
5	босан
5	бисондду
5	волълъелта
5	гъоддуси
5	шамя
5	гьон
5	волълъидду
5	игьичіигу
5	ціа
5	рукъудо
5	вочондду
5	ваъза
5	бигьулъироди
5	эннуйгу
5	кіоликьулодду
5	фарисеёлло
5	дунялла
5	волълъи
5	дувул
5	икомадо
5	икондду
5	рикіолдду
5	симон
5	петер
5	батіа
5	гьилудя
5	биссилгуло
5	биссийло
5	гьекіашчіу
5	бихъи
5	мина
5	гьантіикіа
5	сугъодду
5	эншла
5	эншди
5	бехуду
5	муридолло
5	алахилло
5	рихи
5	гьарчіом
5	дибул
5	сужа
5	беккудя
5	бехъиду
5	гьегешла
5	петерло
5	54
5	иччогъодду
5	селуди
5	адамибо
5	биссидигу
5	вусомор
5	дунял
5	ролал
5	жена
5	гьова
5	лълъерха
5	гьеради
5	решноло
5	шудила
5	биссило
5	гьелчіукку
5	гьилоло
5	ссуле
5	камар
5	биссив
5	лълъерди
5	аламатол
5	гьеделуди
5	илъибор
5	иссуле
5	дибгу
5	бигъгъум
5	гьарчіомул
5	жабу
5	гьошуб
5	севгъиб
5	мисиди
5	тамигьи
5	гьинціо
5	кашишолло
4	игьибул
4	данол
4	гьитіонохъиба
4	гьедеб
4	ешкіало
4	бехъодду
4	кабдду
4	игьир
4	гьанчічіилисибла
4	гьешло
4	вугьолсол
4	мигъул
4	ригьилла
4	денно
4	гьегещубо
4	вулълъидя
4	вошуй
4	якъуб
4	марянди
4	йикіоб
4	булълъиду
4	гьигирул
4	гьинуси
4	57
4	58
4	59
4	сирдир
4	менно
4	гьегещур
4	ибгъибгъгъаси
4	игьогъодду
4	эннубгу
4	ціенниду
4	малайкади
4	соругу
4	онщила
4	гьегелуво
4	эннубогу
4	игьиргужа
4	гъгъурман
4	вухи
4	гьогъгъолло
4	гьокьугу
4	вохудвол
4	вохондду
4	ахирло
4	вогъиду
4	миярлъо
4	лълъерусол
4	авжадду
4	илълъичіу
4	седусол
4	эб
4	элло
4	гьинціціу
4	бокіодду
4	ироди
4	сим
4	гьелълъу
4	илбиси
4	гьирціи
4	игьибор
4	инукку
4	энщубгу
4	мискин
4	живол
4	синагога
4	молълъил
4	ибгъи
4	гьилолодду
4	милъи
4	адамиво
4	анччиду
4	чіимчіу
4	микъимолълъидя
4	исабул
4	якъубло
4	менгу
4	ціинну
4	гьагъгъолъо
4	сагъол
4	кабу
4	рошобил
4	буккубор
4	бихидду
4	бухиду
4	вухидду
4	ролалло
4	чагъир
4	живгуло
4	гьиласищур
4	айиб
4	зудило
4	яги
4	логва
4	себлоло
4	исала
4	имодади
4	тушманадул
4	вото
4	кири
4	гьиласищувул
4	вохъиду
4	риціиб
4	бихи
4	эншуйгу
4	булиня
4	седукіудя
4	шаммидду
4	эннуй
4	сордду
4	сулъибор
4	муриди
4	паччагьилъирола
4	гьатта
4	гьигивул
4	хъуби
4	йигъгъодду
4	йикіо
4	гьисаб
4	бигъгъо
4	муридило
4	ешилло
4	батіол
4	шен
4	рукіудду
4	реси
4	чирахъи
4	илало
4	къорокъодду
4	лъибдду
4	вуччидду
4	хъубол
4	гьегешхо
4	микъила
4	жийгу
4	ціинничіигу
4	гьегелхъи
4	вотіонгужа
4	55
4	вучіоблъукку
4	гьонолълъу
4	гьехьунну
4	гьилуб
4	билоло
4	вотіомадо
4	кьихондду
4	гьигилдду
4	эби
4	гьегелъукку
4	хуру
4	волълъелтогъодду
4	икон‑ціадидду
4	гьогъгъуло
4	решнола
4	севгулошубо
4	гьедешди
4	бикіудося
4	букъидду
4	беккудося
4	гьигилду
4	гьолучіу
4	гьагъгъидося
4	зубулакку
4	гьогъгъоло
4	суд
4	биссирул
4	гьадурол
4	бето
4	хеххи
4	булълъидя
4	инжирулълъи
4	ишукіудяшди
4	дир
4	боги
4	бегъелося
4	ургъумадо
4	битіуб
4	гьакъуло
4	лагъилъир
4	севлогъиб
4	гьелдулъибор
4	гъгъошидду
4	гьиціціигуло
4	давдив
4	шагьарула
4	ханлъо
4	шубило
3	босам
3	илълъиб
3	эннуди
3	ціерлогуси
3	гьегещуй
3	элисабети
3	закаряло
3	буккудду
3	игьирадоси
3	гьегешила
3	севулол
3	вукіудося
3	шанно
3	иляс
3	гъгъудратило
3	гьиласищуво
3	вохокъудва
3	анлъоллу
3	энлълъи
3	гьорсати
3	кіол
3	адамхъи
3	миціціи
3	босинну
3	зубодул
3	назарет
3	олохъан
3	дуло
3	исагъодду
3	кутакилогу
3	ханлъирло
3	вошолъо
3	вагудя
3	вотіон
3	гьоннолло
3	гьелло
3	гьещуб
3	седукку
3	иччичіигу
3	илълъивул
3	иннагуло
3	кумеки
3	гьинжер
3	60
3	серло
3	61
3	62
3	раціціинну
3	богъгъобул
3	гъудрати
3	къотіи
3	рикіо
3	хоссарол
3	аварегилъо
3	вочиня
3	агъгълу
3	умуру
3	румлълъи
3	улкаллълъи
3	галилея
3	улкалчіу
3	эншуй
3	орсина
3	эннургу
3	сирдосубул
3	желомул
3	решкіом
3	вачічіидду
3	восондду
3	юсупило
3	ажаиблъир
3	данна
3	маряндило
3	гьебул
3	гьегешило
3	адатила
3	седи
3	гьебгу
3	нур
3	дуало
3	къеча
3	кіолибол
3	ибулохъи
3	мочіишуб
3	ригьило
3	вусинядду
3	зубулълъи
3	рулондду
3	суалол
3	бечіугу
3	динно
3	гьарчічіол
3	гьай
3	биссибгу
3	ціалълъи
3	ягьияхъи
3	эбиду
3	айлълъинол
3	себуллоло
3	эншубулгу
3	мунагьачіукку
3	исав
3	юсуп
3	гьоновул
3	санаати
3	бехъорадо
3	чіонил
3	гьегещубул
3	леседува
3	дуйгу
3	капернаум
3	муъжизатол
3	гьолълъу
3	имур
3	дихъи
3	ціціало
3	калам
3	рейлолодду
3	энна
3	вохудвало
3	им
3	черхиллълъикку
3	зудилодду
3	исадило
3	ирса
3	дургу
3	гьегелур
3	гьегерул
3	вуціиб
3	релалодду
3	ціиннолду
3	меннигу
3	мисаллоло
3	гьонлълъикку
3	иерусалимлакку
3	милъурола
3	гьекіагъи
3	рокіорлълъи
3	бигьа
3	вучічіи
3	бихо
3	вуломадо
3	гьигилъукку
3	вокіудо
3	бетенлълъи
3	мисаллъоди
3	чомло
3	лъидоле
3	гъажу
3	хал
3	тіу
3	гьилоси
3	охходоро
3	ссорду
3	лълъеруси
3	босамадосилло
3	хъубади
3	гьакъирол
3	гьедер
3	воргьамул
3	гьилубул
3	биссивулгу
3	ходо
3	хьул
3	баркала
3	агьиб
3	вугъгъиня
3	миярло
3	бижуня
3	эншургу
3	айлъинчіидо
3	биххичіигу
3	босиня
3	гьешхъи
3	эншув
3	сагъиду
3	вугъгъобгъодду
3	валиб
3	вугъгъиду
3	бигъгъолълъоси
3	кутакилди
3	булълъи‑бикіоб
3	эншхъигу
3	кванорол
3	гьагъгъидуде
3	эми
3	инкарло
3	жабдду
3	алимададило
3	вугъгъон
3	икуннуло
3	лълъурлълъа
3	чукіобала
3	мунагьади
3	ссори
3	динар
3	вугьугу
3	мичіолгу
3	дубул
3	хурди
3	серул
3	серулло
3	бешенугу
3	рукіубул
3	анччибул
3	эннубулгу
3	рокіоличіу
3	дивул
3	воццулло
3	рошоло
3	анлъидя
3	вугъгъинну
3	лъидду
3	вохъодду
3	улкалло
3	бетарадо
3	бикіочіигу
3	женалади
3	вулиня
3	реда
3	гьигийил
3	эннуб
3	чіон
3	мияр
3	гьигилучіу
3	мен‚
3	булом
3	ешкіалди
3	рагьати
3	босомадоси
3	гъгъабулол
3	анччиблъир
3	игьирадосол
3	севулолуди
3	босандду
3	севулгу
3	дуалодду
3	азаб‑акъуба
3	кашишадило
3	гъгъадар
3	гьовул
3	ходир
3	вошуло
3	гьалкіолъи
3	адамхо
3	даъба
3	эннучіу
3	вочіухалъо
3	якъирадо
3	ходу
3	изну
3	гьекіашдило
3	миярекіашхъи
3	таргьа
3	лълъеб
3	гьелучіу
3	седугу
3	биссибул
3	гьаркіобил
3	алимшди
3	къанунула
3	вукіобор
3	микъилълъи
3	гъулухъило
3	гьегещхъи
3	вулиннуло
3	лълъердило
3	онщилоло
3	рейхъур
3	баххидя
3	ханлъир
3	заманаллълъи
3	сулейман
3	ссубул
3	синагогахъи
3	чічіабдя
3	гьинлълъи
3	ціенно
3	ургъел
3	халгъгъилхъи
3	хурукку
3	буртіалъир
3	гьегелиди
3	эмигъгъа
3	багъу
3	паччагьилъироло
3	хъазина
3	лагъил
3	раціціинду
3	талигьилогусигъи
3	чіинниду
3	чіелгу
3	дунялло
3	ціинносу
3	рейдило
3	чіичіилалълъи
3	решуло
3	щамати
3	гьелдду
3	ибулочіу
3	айлълъин
3	шаммирадо
3	ешилиди
3	севуллоло
3	икунну‑ціаду
3	фарисеёлуди
3	иерусалимлоххардду
3	вай
3	бикіодо
3	икон‑ціціадир
3	менгуло
3	гьадуригьи
3	вочон
3	гьедевул
3	пикру
3	налуки
3	гьегевуллогу
3	рикіудя
3	бисомор
3	гьекіашув
3	ирсиллълъи
3	булълъолдду
3	рази
3	дувулгу
3	биціціолъиб
3	гьоллълъи
3	ціидасан
3	рихо
3	гьегешуво
3	рокіол
3	лазар
3	лъенлълъи
3	волълъелтя
3	гьеделълъу
3	вучіоблъуку
3	рокьиллълъу
3	гургьунниб
3	гьагъгъидя
3	загьирлъиб
3	сев‑севул
3	беркъагу
3	лъеди
3	деннигу
3	гьолуди
3	босамадоси
3	гьегелухъилъоди
3	гьигирсатигу
3	воцуй
3	йичондду
3	сседугу
3	гьегелухо
3	наада
3	пилатишхо
3	жугьутіав
3	такъсирло
3	геллоллу
3	пардав
3	лъоблъидоб
2	1‑2
2	бехъило
2	талигьи
2	эргала
2	рокъолдду
2	бикіорола
2	хан
2	кашиши
2	аварегищуб
2	рерціціомдохъиба
2	гьелувул
2	вокіочіигу
2	идося
2	гьинжело
2	гьолуб
2	адатилла
2	тіамиб
2	гьакъудило
2	шанил
2	гъгъайдалла
2	бахолъи
2	шанноду
2	гьаркіу
2	бахоб
2	игьидя
2	рикіолъо
2	закаряхъи
2	воргьиня
2	гъгъошидя
2	чагъирло
2	седило
2	сонсолълъи
2	къачіамадо
2	гьадур
2	малайкишхъи
2	босом
2	гьиласищчіу
2	седуси
2	жабраил
2	ресигу
2	рошолло
2	тамашоллъидду
2	бегъелъичіигу
2	воккуду
2	идял
2	мочіилогу
2	борціціи
2	къечагьидду
2	гургьунниду
2	тухумолълъи
2	ходиб
2	малайкищди
2	гьегебул
2	малайкишди
2	рикіоля
2	вошогъодду
2	энщувгу
2	давдиб
2	аварегищур
2	гьиродолълъи
2	йичом
2	лълъерхакку
2	йилондду
2	ягьудияллълъи
2	гьонно
2	закаряб
2	ёкьу
2	лъочічіу
2	элисабетиди
2	вулълъи
2	мочіило
2	миярекіашхакку
2	рулълъиду
2	бергьандду
2	ибадати
2	наслодало
2	гьелъещди
2	чіугьуннибул
2	щардя
2	пагъгъирол
2	исиб
2	вакъидя
2	рулълъидду
2	гургьунну
2	ишя
2	мадугьаладулло
2	миярлълъолло
2	гьешуй
2	суннати
2	адамиё
2	илуди
2	мочіишло
2	63
2	64
2	кіолло
2	архондду
2	байчодду
2	65
2	ягьудияллълъол
2	абходду
2	66
2	67
2	вуціидду
2	68
2	69
2	70
2	71
2	къачіанну
2	абчодду
2	халгъгъиллъибо
2	гургьунидду
2	кванорлъир
2	илълъибо
2	ціубамадо
2	хъвари
2	гьонадалълъи
2	юсупи
2	вужум
2	эншубгуло
2	ціердул
2	леседуваси
2	илаймалди
2	ракіолалълъило
2	гьеллучіу
2	гьиласищчіукку
2	гьонолдду
2	вусиня
2	селло
2	игьа
2	решнобала
2	бурдду
2	илълъихо
2	ціиннолу
2	бетлемло
2	волинну
2	буціціирошулуди
2	энлълъибогу
2	йикіудя
2	бисом
2	мочіищуб
2	муса
2	ворціціом
2	вучинну
2	юсупидило
2	амрулла
2	гъугъолълъи
2	иерусалимла
2	инналехъен
2	энщубо
2	шаночіукку
2	симеоншди
2	исалодду
2	парагъгъати
2	вучіорадо
2	ретіонола
2	къиня
2	вугьолуди
2	рулом
2	гьечіогъгъидоло
2	лъалло
2	роччидду
2	кубардул
2	гьакъулакку
2	йигъгъо
2	гьагъгъолъиб
2	микъилла
2	галилеялласи
2	илълъу
2	илаймаллълъи
2	байрамуло
2	вогъгъидя
2	ціиничіигу
2	илаймаллълъибо
2	гьомологъадуллогу
2	босомадосилло
2	гъгъуди
2	ажаиблъидду
2	хъалигьирадо
2	имуб
2	гьигибул
2	рошолилълъи
2	биччи
2	назаретилло
2	римлълъи
2	вукіобгъоди
2	вокіолъоди
2	аварегишур
2	къордя
2	гьадуригьо
2	гьелъещуй
2	жиб‑жиб
2	вокіор
2	агьлу
2	бехъорси
2	пихъи
2	ирбагьиниб
2	агьлуллълъол
2	миярекіашубо
2	гьилубор
2	рукъидду
2	иччидо
2	раціціинлъоди
2	тіалабидосуб
2	къинтіидосуб
2	адамла
2	кутакилогуси
2	ворціціомол
2	гьалбахъинно
2	ціалхъи
2	рейла
2	туснахъади
2	гьегешубо
2	дие
2	байбихьунниб
2	леви
2	малки
2	маттитья
2	вушо
2	вучон
2	гьагъгъорадо
2	вошолъибор
2	вохонлъи
2	паччагьилъирло
2	чузда
2	гьа
2	ціенногъодду
2	гьелуди
2	гъоддуло
2	энлълъолгу
2	бехъилагъгъаси
2	галилеялло
2	шанолълъи
2	синагогахъило
2	ххуча
2	дила
2	байбихьунидду
2	исуле
2	тохтур
2	иляси
2	израилчіу
2	йигьол
2	ешбол
2	сидон
2	вокіоболло
2	гьевло
2	гьекіув
2	кьуриллълъи
2	халгъиллъу
2	энчіу
2	вуччиб
2	гьажати
2	гьешчіу
2	женалай
2	гьегеллъу
2	йичічіи
2	рукъурол
2	релобилло
2	шайтіамил
2	вукіор
2	вота
2	гьегевуллодду
2	вохон
2	илълъугъгъонно
2	симоншхъи
2	ричон
2	колъило
2	симоншдилъоди
2	хвами
2	хвамиллълъи
2	мичіигу
2	булълъирадоси
2	седилодду
2	лълъерукку
2	гьегевло
2	вокіобулло
2	адамлълъол
2	ирсалодду
2	воломадо
2	гьагъгъобсати
2	рикъондду
2	гъгъобду
2	тіурукъурчіукку
2	ворціціомлъидду
2	анччидуло
2	тіаатилла
2	гьегещило
2	динлълъол
2	вошихъонну
2	вукіолъи
2	гьекіалодду
2	вукіоллу
2	гьаракат
2	байчо
2	ворціомлъи
2	лъебогъи
2	пикробил
2	гъоддуле
2	вучічіиду
2	волълъиб
2	ругьун
2	бета
2	ціціелъир
2	тайпаллълъол
2	севуллол
2	исалогу
2	гьелуб
2	исавул
2	мунагьи‑гьакъиллълъи
2	мунагьашул
2	ягьиявул
2	фарисеёлудило
2	вокіобулгъодду
2	бикіудяле
2	ролалла
2	ракіол
2	севгулошди
2	бичіидя
2	кьетомахъи
2	къирлълъол
2	сорусолло
2	гьакъудилодду
2	гьанчічіил
2	рекъуб
2	рекъубшхъи
2	гьегелуло
2	эншло
2	якъубив
2	муридоллогу
2	мурадилогу
2	бикіороди
2	гьарчіон
2	волълъо
2	гьергу
2	анччиддусол
2	бикіодогъодду
2	рухидуло
2	ссулъибор
2	иччидозиле
2	садагъгъа
2	гьелъев
2	вугъгъомул
2	релало
2	чіелгулло
2	дунгилади
2	гьаркіуласи
2	дучіугу
2	гьадуси
2	кьерчіогу
2	ххолил
2	сума
2	гьадукку
2	экьи
2	туриб
2	решало
2	рикіудося
2	бижум
2	шув
2	хъазиналлакку
2	бухидя
2	рокіорчіукку
2	вотіиня
2	биххи
2	гьидив
2	гьекіагъо
2	гьекьилугу
2	бисонссу
2	бужур‑иман
2	волълъелтабул
2	сагъилъидду
2	кавудочіу
2	лълъерхолодду
2	вогъгъолълъосол
2	вучічіиб
2	гьинуло
2	вукіудягъодду
2	раціціину
2	ботіол
2	воччибул
2	биссибогу
2	ягьияб
2	гьагъгъидуди
2	чіугьунниб
2	ролалолло
2	болодду
2	рагьатилла
2	ками
2	аварегишчіуло
2	волълъелтарадо
2	вогъгъо
2	пуди
2	могъгъо
2	икуннося
2	ціадя
2	хьвадумадосол
2	гьагъгъоля
2	ехуда
2	йилълъидду
2	чабиб
2	абчиду
2	гьаркьобахъи
2	рушиду
2	гьощубо
2	налъи
2	эншурулгу
2	ретадду
2	лъен
2	миялла
2	шанжа
2	гьилудося
2	рокіоллолъоди
2	эмигъи
2	гьекіа‚
2	шагьардулло
2	иоаннало
2	хабарлъоди
2	масала
2	бекъуб
2	хъачіи
2	гъванкъуннолду
2	рахъин
2	гьантіикіобил
2	ибщубо
2	анлъиду
2	севулолуй
2	бачіин
2	эннурул
2	бикіоля
2	тіатунничіигу
2	анлъирси
2	субшчіукку
2	игъодду
2	воццуло
2	лъичіигу
2	мочи
2	мокьи
2	раходду
2	лъорлъоб
2	мочийло
2	релъойло
2	рергъаб
2	релъоло
2	инугъи
2	пудиб
2	рукъи
2	хъубалълъи
2	гьагъгъобугу
2	гьегещуво
2	шайтіануди
2	гьигишхъи
2	жиёл
2	жужагьиллълъи
2	гьекьоро
2	волон
2	гьарчіинну
2	вохъоблъу
2	ролаллогу
2	мисаллълъи
2	живло
2	вучонгъодду
2	духогу
2	вугъгъило
2	синагогиллълъи
2	эншхо
2	сейгу
2	къинниду
2	гъгъувати
2	лълъердилодду
2	сагъилъиб
2	сагъи
2	ишукку
2	имухъи
2	адада
2	иман
2	екіулидосубул
2	йичіодду
2	амруло
2	илайма
2	себгулоллъу
2	босиннуло
2	бершолдду
2	болиду
2	аварегигъо
2	заманаллълъол
2	эннудигу
2	муридишди
2	бихиду
2	каракило
2	гьегелудило
2	гъогъгъу
2	кодилодду
2	муридахо
2	эллоло
2	беккудду
2	вагорадо
2	мендду
2	буккудялъиролълъило
2	эншилогу
2	буккуб
2	дихъичіало
2	пайда
2	мочіишдило
2	вагудося
2	вугъгъолълъологу
2	гьонолъу
2	мусало
2	баян
2	ахир
2	гвангъуниб
2	же
2	воккуб
2	лъорчічіу
2	вочіаб
2	билолакку
2	рокіоллагу
2	иччиддусугу
2	вошучіу
2	уммат
2	инналдилогъи
2	гьикьулодду
2	имухо
2	тамашалъидду
2	ціинни
2	гьегелухъило
2	игьирола
2	себлъидя
2	мичіигъиб
2	вугъидося
2	биссийсибласси
2	ціеролакку
2	гьещуй
2	ціиннидду
2	решнолълъи
2	илълъиди
2	волълъидя
2	мочіишуй
2	севлоло
2	дивулгу
2	гьалтіухъамадул
2	волълъомул
2	къвачіа
2	саламло
2	иччидосуб
2	гьегелубул
2	ай
2	себлолди
2	биссичіугу
2	иком
2	биссир
2	ригъиб
2	содом
2	вашидя
2	ва
2	дилоло
2	биччибулуди
2	вочіоргужа
2	гьелухъи
2	пиригагу
2	решнолълъило
2	мисулълъило
2	эмболо
2	гьагъгъидуло
2	гъгъошду
2	хъачагъади
2	къай
2	вохъолдду
2	себлокіобисибло
2	вуккудду
2	лълъерхоло
2	лълъурлълъало
2	кумек
2	меннило
2	гьегелдду
2	хабаруло
2	марта
2	жабиду
2	бегъелосса
2	молъи
2	игьибла
2	желъакьу
2	ссориб
2	бикіоллу
2	илло
2	гьурмати
2	биссиня
2	шубгъибгъгъа
2	беэлзебулиб
2	бергъабор
2	жибгу
2	булълъибор
2	умматиллълъи
2	беъя
