f	type
1	ɢ-ü-r
1	k-ü-ǯ
1	t-a-ʁ
1	χ-a-n
1	g-a-d
1	n-i-k
1	e-r-χ
1	m-o-r
1	z-ə
1	m-ə-n
1	k-u-n
1	ǯ-ə-l
1	m-ə-r-k
1	r-i-χ
1	k-ü-r
1	p-ü
1	χ-u
1	n-ə-j
1	h-u-n
1	q'-o-l
1	p-ə
1	χ-u-r
1	k-u-r
1	d-a-r
1	v-i-s
1	z-ə-v
1	v-ə-z
1	ʜ-a-č'
1	n-o-q'
1	ɢ-u-m
1	g-ə-r-d
1	t'-i-k'
1	š-e-h
1	m-ə-f
1	c'-a
1	r-a-χ
1	m-u-k
1	ǯ-u-f
1	p-u-k
1	c'-e
1	x-i-m
1	r-e-q
1	š-i-ʁ
1	d-ə-l
1	l-a-k
1	s-ə-n
1	j-a-z
1	j-ɨ-z
1	q'-a-ǯ
1	r-e-ǯ
1	j-ɨ-ʁ
1	ǯ-ə-n
1	ǯ-i-ǯ
1	ǯ-a-r
1	č'-e-l
1	v-a
1	g-u-z
1	m-a-ʕ
1	m-a-ʁ
1	s-a-s
1	q'-ɨ-n
1	o-r
1	v-a-z
1	m-i-t
1	k-e-r
1	q'-i-r
1	k'-ə-c'
1	ɢ-i
1	k'-e-k'
1	ǯ-ɨ
1	g-a
1	x-ɨ-d
1	
